,Unnamed: 0,policy_number,claim_number,make_x,Type,luxury_model,surveyorclassification,reapairer_type,type_of_claim,netlabmountsum,parts_net_amountsum,losscategory,amount_paid_y,year_month,product_code,model,pol_no,year_of_manufacture,Ageofthevehicle,addon_type
900119,1176471,HOBL105503000100,HP00046605,HONDA,NHE_OEM,NHE,External,DEALER,OEM,1595.36,4285.56,SmallLoss,5798.0,2019,VPC,Amaze,HOBL105503000100,2018,Lessthan4years,NONDEP
900120,1176472,HOP0567268000100,HP00040877,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,3966.27,1256.75,SmallLoss,5550.0,2018,VPC,Amaze 1.5 E MT - Diesel,HOP0567268000100,2013,Greaterthan4years,DEP
900121,1176473,HOP0596343000100,PV00470691,HONDA,NHE_OEM,NHE,Internal,OTHERS,OEM,590.0,5853.9800000000005,SmallLoss,5444.0,2018,VPC,Amaze,HOP0596343000100,2013,Greaterthan4years,NONDEP
900122,1176474,HOP0596343000100,HP00042311,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,12409.91,5200.16,SmallLoss,16375.0,2018,VPC,Amaze,HOP0596343000100,2013,Greaterthan4years,NONDEP
900123,1176475,HOP0621261000100,HP00044025,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,6077.0,0.0,SmallLoss,5678.0,2018,VPC,Amaze 1.2 VX MT - Petrol,HOP0621261000100,2018,Lessthan4years,DEP
900124,1176476,HOP0621261000100,HP00043742,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,5216.780000000001,1809.5,SmallLoss,8441.0,2018,VPC,Amaze 1.2 VX MT - Petrol,HOP0621261000100,2018,Lessthan4years,DEP
900125,1176477,HOP0621310000100,HP00047324,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,5993.81,0.0,SmallLoss,5679.0,2019,VPC,City,HOP0621310000100,2018,Lessthan4years,DEP
900126,1176478,HOP0573704000100,HP00042701,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,5978.91,0.0,SmallLoss,5688.0,2018,VPC,All New Jazz VX MT,HOP0573704000100,2015,Lessthan4years,DEP
900127,1176479,HOP0601577000100,HP00036484,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,5704.120000000001,0.0,SmallLoss,5291.0,2018,VPC,City,HOP0601577000100,2015,Lessthan4years,DEP
900128,1176481,HOP0640784000100,HP00049843,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,4975.18,1376.74,SmallLoss,5264.0,2019,VPC,Amaze 1.2 VX AT,HOP0640784000100,2014,Greaterthan4years,NONDEP
900129,1176482,HOP0638027000100,HP00051830,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,1416.0,4391.48,SmallLoss,5872.0,2019,VPC,Amaze,HOP0638027000100,2013,Greaterthan4years,NONDEP
900130,1176483,HOP0578563000100,HP00036585,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,6951.679999999999,0.0,SmallLoss,5828.0,2018,VPC,Jazz Select Edn,HOP0578563000100,2011,Greaterthan4years,NONDEP
900131,1176484,HOP0599474000100,PV00454656,HONDA,NHE_OEM,NHE,Internal,TRS,OEM,6106.5,0.0,SmallLoss,5737.0,2018,VPC,Brio S,HOP0599474000100,2014,Lessthan4years,DEP
900132,1176485,HOP0618577000100,HP00036845,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,1770.0,5103.37,SmallLoss,5838.0,2018,VPC,City ZX EXI,HOP0618577000100,2018,Lessthan4years,DEP
900133,1176486,HOP0646384000100,HP00051742,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,177.0,3108.14,SmallLoss,5389.0,2019,VPC,Amaze 1.5 VX MT - Diesel,HOP0646384000100,2016,Lessthan4years,DEP
900134,1176487,HOP0646384000100,HP00049457,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,4666.9,4182.78,SmallLoss,12559.0,2019,VPC,Amaze 1.5 VX MT - Diesel,HOP0646384000100,2016,Lessthan4years,DEP
900135,1176488,HOP0594692000100,HP00041703,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,1121.0,5363.42,SmallLoss,5462.0,2018,VPC,Amaze 1.5 VX MT - Diesel,HOP0594692000100,2013,Greaterthan4years,NONDEP
900136,1176489,HOP0631456000100,HP00046057,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,0.0,2640.84,SmallLoss,5532.0,2019,VPC,Amaze,HOP0631456000100,2016,Lessthan4years,DEP
900137,1176490,HOP0631225000100,HP00051354,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,460.2,3127.04,SmallLoss,5705.0,2019,VPC,WRV 1.2 VX MT,HOP0631225000100,2017,Lessthan4years,DEP
900138,1176491,HOP0585347000100,HP00046217,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,1888.0,3928.81,SmallLoss,5615.0,2019,VPC,New Amaze 1.2 S (O),HOP0585347000100,2018,Lessthan4years,DEP
900139,1176492,HOP0585347000100,HP00037436,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,15782.5,17103.76,SmallLoss,41502.0,2018,VPC,New Amaze 1.2 S (O),HOP0585347000100,2018,Lessthan4years,DEP
900140,1176493,HOP0595451000100,HP00049871,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,5929.5,0.0,SmallLoss,5623.0,2019,VPC,City,HOP0595451000100,2018,Lessthan4years,DEP
900141,1176494,HOP0595451000100,HP00051904,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,5416.2,0.0,SmallLoss,5030.0,2019,VPC,City,HOP0595451000100,2018,Lessthan4years,DEP
900142,1176495,HOP0595451000100,HP00046203,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,10204.64,0.0,SmallLoss,10401.0,2019,VPC,City,HOP0595451000100,2018,Lessthan4years,DEP
900143,1176496,HOP0595451000100,HP00046431,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,11704.42,0.0,SmallLoss,12055.0,2019,VPC,City,HOP0595451000100,2018,Lessthan4years,DEP
900144,1176497,HOP0564649000100,PV00450225,HONDA,NHE_OEM,NHE,External,OTHERS,OEM,6600.0,0.0,SmallLoss,5600.0,2018,VPC,City,HOP0564649000100,2012,Greaterthan4years,NONDEP
900145,1176498,HOP0569263000100,PV00472480,HONDA,NHE_OEM,NHE,Internal,OTHERS,OEM,5912.5,0.0,SmallLoss,5600.0,2018,VPC,Brio S,HOP0569263000100,2013,Greaterthan4years,DEP
900146,1176499,HOP0589159000100,HP00050587,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,5914.75,205.74,SmallLoss,5855.0,2019,VPC,City,HOP0589159000100,2014,Greaterthan4years,DEP
900147,1176502,HOBL101957000100,HP00050260,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,1640.2,4344.9800000000005,SmallLoss,5961.0,2019,VPC,Amaze,HOBL101957000100,2018,Lessthan4years,NONDEP
900148,1176503,HOBL101957000100,HP00045623,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,4309.95,3454.0,SmallLoss,7229.0,2018,VPC,Amaze,HOBL101957000100,2018,Lessthan4years,NONDEP
900149,1176504,HOP0593814000100,HP00040873,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,2124.0,3597.04,SmallLoss,5232.0,2018,VPC,WRV 1.5 S MT,HOP0593814000100,2018,Lessthan4years,DEP
900150,1176505,HOP0586672000100,HP00045383,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,5897.049999999999,0.0,SmallLoss,5492.0,2018,VPC,BRV S,HOP0586672000100,2018,Lessthan4years,DEP
900151,1176506,HOP0601548000100,HP00043734,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,1770.0,4763.91,SmallLoss,5499.0,2018,VPC,All New Jazz V CVT,HOP0601548000100,2017,Lessthan4years,NONDEP
900152,1176507,HOP0611524000100,HP00045434,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,1595.36,4123.51,SmallLoss,5474.0,2018,VPC,Amaze,HOP0611524000100,2018,Lessthan4years,DEP
900153,1176508,HOP0611524000100,HP00051657,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,25561.75,8908.89,SmallLoss,46523.0,2019,VPC,Amaze,HOP0611524000100,2018,Lessthan4years,DEP
900154,1176509,HOP0582692000100,HP00049082,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,1770.0,3883.97,SmallLoss,5410.0,2019,VPC,Amaze,HOP0582692000100,2016,Lessthan4years,DEP
900155,1176510,HOP0589786000100,HP00033561,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,797.68,4572.94,SmallLoss,5655.0,2018,VPC,Brio S,HOP0589786000100,2013,Greaterthan4years,NONDEP
900156,1176511,HOP0585514000100,HP00042748,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,1829.0,4862.63,SmallLoss,5655.0,2018,VPC,Mobilio V MT - Petrol,HOP0585514000100,2015,Lessthan4years,NONDEP
900157,1176512,HOP0623790000100,HP00048813,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,6059.299999999999,0.0,SmallLoss,5666.0,2019,VPC,City,HOP0623790000100,2018,Lessthan4years,DEP
900158,1176513,HOP0623790000100,HP00048812,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,9631.75,0.0,SmallLoss,9689.0,2019,VPC,City,HOP0623790000100,2018,Lessthan4years,DEP
900159,1176514,HOP0639386000100,HP00045430,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,5323.27,1073.24,SmallLoss,5305.0,2018,VPC,Amaze 1.2 VX MT - Petrol,HOP0639386000100,2016,Lessthan4years,NONDEP
900160,1176515,HOP0602084000100,HP00043607,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,1770.0,4015.97,SmallLoss,5633.0,2018,VPC,Jazz,HOP0602084000100,2016,Lessthan4years,DEP
900161,1176516,HOP0602084000100,HP00043605,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,6001.77,1587.15,SmallLoss,7522.0,2018,VPC,Jazz,HOP0602084000100,2016,Lessthan4years,DEP
900162,1176517,HOP0571755000100,HP00042460,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,5842.47,1116.28,SmallLoss,5856.0,2018,VPC,Amaze,HOP0571755000100,2015,Lessthan4years,NONDEP
900163,1176518,HOP0598995000100,PV00512911,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,6136.0,0.0,SmallLoss,5856.0,2019,VPC,WRV 1.2 VX MT,HOP0598995000100,2017,Lessthan4years,DEP
900164,1176519,HOP0598995000100,HP00051738,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,3363.0,5310.57,SmallLoss,13338.0,2019,VPC,WRV 1.2 VX MT,HOP0598995000100,2017,Lessthan4years,DEP
900165,1176520,HOP0573150000100,HP00044605,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,6087.62,0.0,SmallLoss,5790.0,2018,VPC,City 1.5 E MT,HOP0573150000100,2012,Greaterthan4years,DEP
900166,1176521,HOP0573150000100,HP00036564,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,17013.239999999998,0.0,SmallLoss,17694.0,2018,VPC,City 1.5 E MT,HOP0573150000100,2012,Greaterthan4years,DEP
900167,1176522,HOP0584931000100,PV00500456,HONDA,NHE_OEM,NHE,Internal,OTHERS,OEM,1799.5,4999.07,SmallLoss,5764.0,2019,VPC,Brio S,HOP0584931000100,2012,Greaterthan4years,NONDEP
900168,1176523,HOBL105930000100,HP00050882,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,6115.35,0.0,SmallLoss,5764.0,2019,VPC,All New Jazz VX MT,HOBL105930000100,2018,Lessthan4years,NONDEP
900169,1176524,HOP0565433000100,HP00036894,HONDA,NHE_OEM,NHE,External,DEALER,OEM,885.0,6232.26,SmallLoss,5799.0,2018,VPC,CITY ZX 1.5 VTEC,HOP0565433000100,2006,Greaterthan4years,NONDEP
900170,1176525,VPC0982330000100,PV00512795,HYUNDAI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,1475.0,5017.84,SmallLoss,5235.0,2019,VPC,Creta 1.6 SX (O),VPC0982330000100,2015,Lessthan4years,DEP
900171,1176526,VPC0982330000100,PV00508668,HYUNDAI,NHE_NON_OEM,NHE,Internal,DEALER,NON_OEM,8804.27,3959.97,SmallLoss,15662.0,2019,VPC,Creta 1.6 SX (O),VPC0982330000100,2015,Lessthan4years,DEP
900172,1176527,MOP5033438000100,PM00648832,MARUTI,NHE_OEM,NHE,Internal,DEALER,OEM,15679.25,3847.29,SmallLoss,23562.0,2018,VPC,Swift,MOP5033438000100,2016,Lessthan4years,DEP
900173,1176528,HOP0616628000100,HP00046478,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,5800.290000000001,0.0,SmallLoss,5435.0,2019,VPC,Amaze,HOP0616628000100,2018,Lessthan4years,DEP
900174,1176529,HOP0616628000100,HP00040750,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,2817.25,2338.17,SmallLoss,6754.0,2018,VPC,Amaze,HOP0616628000100,2018,Lessthan4years,DEP
900175,1176530,HOP0616628000100,HP00051850,HONDA,NHE_OEM,NHE,External,DEALER,OEM,9434.69,2032.0,SmallLoss,13169.0,2019,VPC,Amaze,HOP0616628000100,2018,Lessthan4years,DEP
900176,1176531,HOP0620219000100,HP00048724,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,1770.0,3872.03,SmallLoss,5435.0,2019,VPC,Jazz,HOP0620219000100,2018,Lessthan4years,DEP
900177,1176532,HOP0620219000100,HP00050802,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,22653.05,10964.3,SmallLoss,35894.0,2019,VPC,Jazz,HOP0620219000100,2018,Lessthan4years,DEP
900178,1176533,HOP0618005000100,HP00037305,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,5840.41,0.0,SmallLoss,5436.0,2018,VPC,Jazz,HOP0618005000100,2015,Lessthan4years,DEP
900179,1176534,HOP0618005000100,HP00037376,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,4547.72,583.23,SmallLoss,5191.0,2018,VPC,Jazz,HOP0618005000100,2015,Lessthan4years,DEP
900180,1176535,HOP0581231000100,HP00041340,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,1770.0,4709.1900000000005,SmallLoss,5445.0,2018,VPC,All New Jazz S MT,HOP0581231000100,2016,Lessthan4years,NONDEP
900181,1176536,MOP5176820000100,PM00707823,MARUTI,NHE_OEM,NHE,Internal,DEALER,OEM,4320.27,893.5,SmallLoss,5572.0,2019,VPC,IGNIS Delta,MOP5176820000100,2017,Lessthan4years,DEP
900182,1176537,HOP0622423000100,HP00037983,HONDA,NHE_OEM,NHE,External,DEALER,OEM,1652.0,4048.7,SmallLoss,5582.0,2018,VPC,All New Jazz S MT,HOP0622423000100,2015,Lessthan4years,DEP
900183,1176538,HOP0616812000100,HP00046136,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,6709.48,0.0,SmallLoss,5591.0,2019,VPC,All New Jazz V CVT,HOP0616812000100,2018,Lessthan4years,NONDEP
900184,1176539,HOP0619408000100,HP00048542,HONDA,NHE_OEM,NHE,External,DEALER,OEM,6007.97,0.0,SmallLoss,5591.0,2019,VPC,Brio S,HOP0619408000100,2017,Lessthan4years,DEP
900185,1176540,HOP0588276000100,HP00048597,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,3936.77,1482.96,SmallLoss,5258.0,2019,VPC,Amaze,HOP0588276000100,2015,Lessthan4years,DEP
900186,1176541,HOP0554848000100,HP00037896,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,5766.81,0.0,SmallLoss,5354.0,2018,VPC,WRV 1.5 S MT,HOP0554848000100,2017,Lessthan4years,DEP
900187,1176542,MOP4757499000100,PM00687680,MARUTI,NHE_OEM,NHE,Internal,DEALER,OEM,13838.16,10199.63,SmallLoss,22827.0,2019,VPC,A Star VXI,MOP4757499000100,2009,Greaterthan4years,NONDEP
900188,1176543,HOP0619015000100,PV00466466,HONDA,NHE_OEM,NHE,Internal,OTHERS,OEM,1121.0,5437.4400000000005,SmallLoss,5558.0,2018,VPC,City 1.5 S AT,HOP0619015000100,2009,Greaterthan4years,NONDEP
900189,1176544,HOP0585191000100,PV00484403,HONDA,NHE_OEM,NHE,External,OTHERS,OEM,1100.0,5618.5,SmallLoss,5718.0,2018,VPC,City 1.5 S MT,HOP0585191000100,2009,Greaterthan4years,NONDEP
900190,1176545,HOP0599097000100,HP00048996,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,6154.290000000001,0.0,SmallLoss,5782.0,2019,VPC,BRV V,HOP0599097000100,2017,Lessthan4years,DEP
900191,1176546,HOP0599097000100,HP00048995,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,25607.18,14291.82,SmallLoss,44698.0,2019,VPC,BRV V,HOP0599097000100,2017,Lessthan4years,DEP
900192,1176547,MOP5455979000100,PM00714179,MARUTI,NHE_OEM,NHE,Internal,DEALER,OEM,1770.0,4179.969999999999,SmallLoss,5782.0,2019,VPC,Baleno,MOP5455979000100,2018,Lessthan4years,DEP
900193,1176548,HOP0575161000100,HP00046692,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,1888.0,4950.27,SmallLoss,5800.0,2019,VPC,Brio E,HOP0575161000100,2012,Greaterthan4years,NONDEP
900194,1176549,HOP0643721000100,HP00047089,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,6035.7,0.0,SmallLoss,5727.0,2019,VPC,City 1.5 S MT,HOP0643721000100,2017,Lessthan4years,DEP
900195,1176550,HOP0643721000100,HP00047119,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,9853.0,0.0,SmallLoss,10040.0,2019,VPC,City 1.5 S MT,HOP0643721000100,2017,Lessthan4years,DEP
900196,1176551,HOP0641903000100,HP00048445,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,1770.0,4155.66,SmallLoss,5813.0,2019,VPC,Jazz,HOP0641903000100,2015,Lessthan4years,DEP
900197,1176552,HOBL104457000100,HP00051761,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,5649.25,0.0,SmallLoss,5273.0,2019,VPC,Amaze,HOBL104457000100,2018,Lessthan4years,NONDEP
900198,1176553,HOP0593945000100,HP00034400,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,4425.0,792.04,SmallLoss,5522.0,2018,VPC,All New City VX MT,HOP0593945000100,2014,Lessthan4years,DEP
900199,1176554,HOP0593945000100,HP00045233,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,15118.75,0.0,SmallLoss,15847.0,2018,VPC,All New City VX MT,HOP0593945000100,2014,Lessthan4years,DEP
900200,1176555,HOP0640553000100,HP00051092,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,5878.76,0.0,SmallLoss,5532.0,2019,VPC,Amaze 1.5 SX MT,HOP0640553000100,2015,Lessthan4years,DEP
900201,1176556,HOP0613769000100,HP00036369,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,5885.25,118.06,SmallLoss,5681.0,2018,VPC,Brio S,HOP0613769000100,2016,Lessthan4years,DEP
900202,1176557,HOP0610362000100,HP00038680,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,3970.7,1116.44,SmallLoss,5690.0,2018,VPC,Amaze 1.2 SX MT,HOP0610362000100,2016,Lessthan4years,DEP
900203,1176558,HOP0565936000100,HP00037005,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,5669.9,0.0,SmallLoss,5296.0,2018,VPC,Jazz,HOP0565936000100,2015,Lessthan4years,DEP
900204,1176559,HOP0565936000100,HP00039406,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,3522.8900000000003,1657.0,SmallLoss,6228.0,2018,VPC,Jazz,HOP0565936000100,2015,Lessthan4years,DEP
900205,1176560,HOP0565936000100,HP00042775,HONDA,NHE_OEM,NHE,External,DEALER,OEM,10224.7,11475.39,SmallLoss,25695.0,2018,VPC,Jazz,HOP0565936000100,2015,Lessthan4years,DEP
900206,1176561,HOP0559255000100,HP00039564,HONDA,NHE_OEM,NHE,External,DEALER,OEM,3530.56,1277.81,SmallLoss,5384.0,2018,VPC,Amaze,HOP0559255000100,2013,Greaterthan4years,DEP
900207,1176562,HOP0620971000100,HP00042225,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,1888.0,3834.22,SmallLoss,5384.0,2018,VPC,Jazz,HOP0620971000100,2016,Lessthan4years,DEP
900208,1176563,VPC0980721000100,PV00500168,HYUNDAI,NHE_NON_OEM,NHE,External,DEALER,NON_OEM,2324.6,3600.96,SmallLoss,5873.0,2019,VPC,Elite I20 1.2 Sportz,VPC0980721000100,2015,Lessthan4years,DEP
900209,1176564,HOP0561224000100,HP00034875,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,6250.46,0.0,SmallLoss,5874.0,2018,VPC,All New City VX CVT,HOP0561224000100,2015,Lessthan4years,DEP
900210,1176565,HOP0561224000100,HP00034233,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,9815.53,2397.92,SmallLoss,14536.0,2018,VPC,All New City VX CVT,HOP0561224000100,2015,Lessthan4years,DEP
900211,1176566,HOP0575074000100,HP00040193,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,5791.4400000000005,0.0,SmallLoss,5391.0,2018,VPC,BRV S,HOP0575074000100,2017,Lessthan4years,DEP
900212,1176567,HOP0582450000100,HP00046437,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,4607.9,1863.11,SmallLoss,5391.0,2019,VPC,Brio S,HOP0582450000100,2017,Lessthan4years,NONDEP
900213,1176568,HOP0630202000100,HP00048106,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,1770.0,3850.86,SmallLoss,5392.0,2019,VPC,WRV 1.2 VX MT,HOP0630202000100,2017,Lessthan4years,DEP
900214,1176569,HOP0626135000100,HP00043345,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,5937.76,0.0,SmallLoss,5452.0,2018,VPC,Amaze 1.2 VX MT - Petrol,HOP0626135000100,2018,Lessthan4years,DEP
900215,1176570,MOP5164316000100,PM00678102,MARUTI,NHE_OEM,NHE,Internal,DEALER,OEM,4360.1,874.99,SmallLoss,5607.0,2018,VPC,Baleno,MOP5164316000100,2018,Lessthan4years,DEP
900216,1176571,HOP0595009000100,HP00038700,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,6454.6,0.0,SmallLoss,5344.0,2018,VPC,City,HOP0595009000100,2013,Greaterthan4years,NONDEP
900217,1176572,HOP0614864000100,HP00041082,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,6176.12,0.0,SmallLoss,5698.0,2018,VPC,Amaze 1.2 VX MT - Petrol,HOP0614864000100,2018,Lessthan4years,DEP
900218,1176573,HOP0614864000100,HP00051966,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,12744.59,2866.56,SmallLoss,18784.0,2019,VPC,Amaze 1.2 VX MT - Petrol,HOP0614864000100,2018,Lessthan4years,DEP
900219,1176574,HOP0577113000100,HP00040414,HONDA,NHE_OEM,NHE,External,DEALER,OEM,1416.0,4264.51,SmallLoss,5823.0,2018,VPC,New Amaze 1.2 E (O),HOP0577113000100,2017,Lessthan4years,DEP
900220,1176575,HOP0616359000100,HP00035102,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,1180.0,5601.150000000001,SmallLoss,5757.0,2018,VPC,City 1.5 S MT,HOP0616359000100,2012,Greaterthan4years,NONDEP
900221,1176576,HOP0611330000100,HP00048029,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,6953.15,0.0,SmallLoss,5831.0,2019,VPC,All New City VX MT,HOP0611330000100,2018,Lessthan4years,NONDEP
900222,1176577,HOP0611330000100,PV00454978,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,1239.0,10375.74,SmallLoss,10390.0,2018,VPC,All New City VX MT,HOP0611330000100,2018,Lessthan4years,NONDEP
900223,1176578,HOP0611330000100,HP00046832,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,8015.15,15250.67,SmallLoss,21822.0,2019,VPC,All New City VX MT,HOP0611330000100,2018,Lessthan4years,NONDEP
900224,1176579,HOP0581923000100,HP00035761,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,2065.0,2158.48,SmallLoss,5842.0,2018,VPC,Amaze 1.5 SX MT,HOP0581923000100,2017,Lessthan4years,DEP
900225,1176580,HOP0581923000100,HP00039544,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,357.54,3615.36,SmallLoss,5707.0,2018,VPC,Amaze 1.5 SX MT,HOP0581923000100,2017,Lessthan4years,DEP
900226,1176581,HOP0581923000100,HP00033257,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,22131.49,9579.41,SmallLoss,37632.0,2018,VPC,Amaze 1.5 SX MT,HOP0581923000100,2017,Lessthan4years,DEP
900227,1176582,HOP0624009000100,HP00047005,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,1386.5,4875.99,SmallLoss,5236.0,2019,VPC,BRV V CVT,HOP0624009000100,2016,Lessthan4years,NONDEP
900228,1176583,HOP0560158000100,HP00034253,HONDA,NHE_OEM,NHE,External,DEALER,OEM,6622.75,0.0,SmallLoss,5508.0,2018,VPC,Mobilio S MT - Petrol,HOP0560158000100,2014,Lessthan4years,NONDEP
900229,1176584,HOP0597899000100,HP00046244,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,5787.9,0.0,SmallLoss,5412.0,2019,VPC,WRV,HOP0597899000100,2018,Lessthan4years,DEP
900230,1176585,HOP0597899000100,HP00035349,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,16828.28,1954.08,SmallLoss,21577.0,2018,VPC,WRV,HOP0597899000100,2018,Lessthan4years,DEP
900231,1176586,HOP0590491000100,HP00050487,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,2643.79,1858.05,SmallLoss,5646.0,2019,VPC,WRV,HOP0590491000100,2018,Lessthan4years,DEP
900232,1176589,HOP0616252000100,HP00038773,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,6782.049999999999,0.0,SmallLoss,5660.0,2018,VPC,Amaze,HOP0616252000100,2015,Lessthan4years,NONDEP
900233,1176590,HOP0616252000100,HP00047586,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,12192.35,0.0,SmallLoss,10978.0,2019,VPC,Amaze,HOP0616252000100,2015,Lessthan4years,NONDEP
900234,1176591,HOP0568561000100,HP00041320,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,5998.2300000000005,0.0,SmallLoss,5667.0,2018,VPC,City,HOP0568561000100,2015,Lessthan4years,DEP
900235,1176592,HOP0626079000100,HP00039524,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,6007.679999999999,0.0,SmallLoss,5668.0,2018,VPC,WRV 1.2 VX MT,HOP0626079000100,2017,Lessthan4years,DEP
900236,1176593,HOP0642254000100,HP00049392,HONDA,NHE_OEM,NHE,External,DEALER,OEM,6770.25,0.0,SmallLoss,5637.0,2019,VPC,Amaze,HOP0642254000100,2013,Greaterthan4years,NONDEP
900237,1176594,MOBL108512000100,PM00684479,MARUTI,NHE_OEM,NHE,Internal,DEALER,OEM,6239.25,0.0,SmallLoss,5792.0,2018,VPC,New Baleno Sigma,MOBL108512000100,2018,Lessthan4years,NONDEP
900238,1176595,MOP5079163000100,PM00657164,MARUTI,NHE_OEM,NHE,Internal,DEALER,OEM,14730.98,23178.23,SmallLoss,44940.0,2018,VPC,Baleno,MOP5079163000100,2017,Lessthan4years,DEP
900239,1176596,HOP0626516000100,HP00040763,HONDA,NHE_OEM,NHE,Internal,DEALER,OEM,6230.4,0.0,SmallLoss,5906.0,2018,VPC,All New Jazz V CVT,HOP0626516000100,2017,Lessthan4years,DEP
